id,department_id,department,semester,day,period,subject_id,start_time,end_time,room,created_at
6898728b-ac6c-4f21-89ba-41a06ec4071c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,5,Friday,3,c0c58954-542f-43b7-bbce-669246d6d82b,11:00,11:50,Hall-MECH-105,2026-07-21T17:36:54.868Z
d28c6e00-7e9c-4eb3-a86d-8eec2130c95a,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,5,Friday,4,7acdafdd-34b0-4b18-845d-8eabbec60e56,12:00,12:50,Hall-MECH-105,2026-07-21T17:36:54.868Z
27674c60-b6fa-46d3-8c7b-37134239fafb,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,5,Friday,5,868f8301-665f-4f65-b64a-f165b4a68c6e,13:00,13:50,Hall-MECH-105,2026-07-21T17:36:54.868Z
1ba991ac-3536-45cb-9f46-cd4ed136b1fc,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,5,Friday,6,eb41dbc4-76e4-4b62-a600-275537b2bf65,14:00,14:50,Hall-MECH-105,2026-07-21T17:36:54.868Z
e3e37847-334d-44e8-9b6c-a8912dc9bf23,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Monday,1,301aa7d2-8367-4268-9355-464330612b75,9:00,9:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
639bf790-f487-4572-ab69-b984e65571a4,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Monday,2,96694fe0-09e2-40ec-b440-676556280611,10:00,10:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
29fb6ac9-b51a-4d2e-ab8f-a7474161d3d2,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Monday,3,16dfbc19-8db9-4cdc-8d7f-fda8723c3efd,11:00,11:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
4af33516-a3cd-48b7-a84d-360c9bdb2f52,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Monday,4,123374ad-d0ae-4c42-9e93-0182122aa3f3,12:00,12:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
c47ea55e-a3eb-421e-a201-5a2fcd2e560f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Monday,5,60a9bffa-3d6f-4e39-adf1-049eae7c2f15,13:00,13:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
2128a546-5138-4dd9-afe4-9fae6003d0bd,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Monday,6,301aa7d2-8367-4268-9355-464330612b75,14:00,14:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
2e66506b-0c6d-43da-a7f0-68daaaf34245,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Tuesday,1,301aa7d2-8367-4268-9355-464330612b75,9:00,9:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
a1134576-af6a-4915-befc-56c53e3d1e0c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Tuesday,2,96694fe0-09e2-40ec-b440-676556280611,10:00,10:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
0a6ef956-a769-459e-917e-b26a21f714f5,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Tuesday,3,16dfbc19-8db9-4cdc-8d7f-fda8723c3efd,11:00,11:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
2476a361-a36e-4f91-8804-a390f343bf2f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Tuesday,4,123374ad-d0ae-4c42-9e93-0182122aa3f3,12:00,12:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
7d9cc494-40d6-4b1a-a3e1-3119ba9842ba,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Tuesday,5,60a9bffa-3d6f-4e39-adf1-049eae7c2f15,13:00,13:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
4a1fef02-870f-4cb4-ab5e-b5d5939bdbe7,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Tuesday,6,301aa7d2-8367-4268-9355-464330612b75,14:00,14:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
de237562-14fb-4e3a-804e-9d69be40198e,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Wednesday,1,301aa7d2-8367-4268-9355-464330612b75,9:00,9:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
f95f5e34-de12-4dcc-8639-05ea05aa175c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Wednesday,2,96694fe0-09e2-40ec-b440-676556280611,10:00,10:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
66ceca56-e422-4e88-ba1d-446fb4cfb516,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Wednesday,3,16dfbc19-8db9-4cdc-8d7f-fda8723c3efd,11:00,11:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
384bb260-ccc9-4a54-bc82-71a21c5e25bf,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Wednesday,4,123374ad-d0ae-4c42-9e93-0182122aa3f3,12:00,12:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
db795bf6-9464-4c5b-a522-9ee9ad1d5f8a,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Wednesday,5,60a9bffa-3d6f-4e39-adf1-049eae7c2f15,13:00,13:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
76f63768-c0a9-4b26-a2e0-3306f2c9c6c6,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Wednesday,6,301aa7d2-8367-4268-9355-464330612b75,14:00,14:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
6ad1f3ff-15d3-47cf-a349-ed253f073a9c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Thursday,1,301aa7d2-8367-4268-9355-464330612b75,9:00,9:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
5b970799-7e22-45d8-a53e-8725263bebd0,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Thursday,2,96694fe0-09e2-40ec-b440-676556280611,10:00,10:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
837d1a16-e874-40c0-ad89-e119f410f244,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Thursday,3,16dfbc19-8db9-4cdc-8d7f-fda8723c3efd,11:00,11:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
dc84dceb-1fae-4f4f-a61d-02a01460db0b,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Thursday,4,123374ad-d0ae-4c42-9e93-0182122aa3f3,12:00,12:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
83a54c88-a677-4231-bd59-04e48666856f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Thursday,5,60a9bffa-3d6f-4e39-adf1-049eae7c2f15,13:00,13:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
812993e3-3711-4678-8ece-5a59cfd12edb,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Thursday,6,301aa7d2-8367-4268-9355-464330612b75,14:00,14:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
6e6032e6-643d-4d93-92a4-a03e07cc905c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Friday,1,301aa7d2-8367-4268-9355-464330612b75,9:00,9:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
da4c23b5-4142-45ee-960e-3624381adef8,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Friday,2,96694fe0-09e2-40ec-b440-676556280611,10:00,10:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
ef203be7-3f04-48b7-b0d6-a3945854ddbb,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Friday,3,16dfbc19-8db9-4cdc-8d7f-fda8723c3efd,11:00,11:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
5af5cdc9-195d-41cd-b4f4-f8fca6328a94,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Friday,4,123374ad-d0ae-4c42-9e93-0182122aa3f3,12:00,12:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
12e7e418-7500-4fe6-aa63-f51ad869b185,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Friday,5,60a9bffa-3d6f-4e39-adf1-049eae7c2f15,13:00,13:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
dc9be558-0637-4a1d-8be7-f35f0295647d,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,6,Friday,6,301aa7d2-8367-4268-9355-464330612b75,14:00,14:50,Hall-MECH-106,2026-07-21T17:36:54.868Z
badf3f3f-75e4-483d-910c-c8a08e4ebd38,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Monday,1,9af19c49-5bed-45c3-85e4-affb647a4dbe,9:00,9:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
1e958ee5-ce27-48af-bde9-ebb47744d3f6,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Monday,2,d5a46408-bcb7-4d35-beac-1fa84a273dd1,10:00,10:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
01f7bd95-e0cb-4bee-84b6-b3ab849dc6e7,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Monday,3,2bdb2546-d29a-437e-98ce-1cd0317e3de0,11:00,11:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
b078a063-9f8e-43b9-93af-4fa6ee953b4d,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Monday,4,e6788baa-48cc-4d95-b8be-682e34a9cf31,12:00,12:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
51f37be0-d569-4c32-a90f-6f7029d94df9,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Monday,5,56ecd3cd-e698-40b3-b93a-24c7b2a14007,13:00,13:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
045b33db-3f5f-458d-abd4-bacdbd76cf67,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Monday,6,9af19c49-5bed-45c3-85e4-affb647a4dbe,14:00,14:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
99e7fc2b-73f4-4101-8f5a-947fa5b51b43,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Tuesday,1,9af19c49-5bed-45c3-85e4-affb647a4dbe,9:00,9:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
7d79d1f7-a538-4d71-89a5-6576dd9bbb10,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Tuesday,2,d5a46408-bcb7-4d35-beac-1fa84a273dd1,10:00,10:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
8bbdd105-15b9-4faa-a020-bf84bf058ad0,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Tuesday,3,2bdb2546-d29a-437e-98ce-1cd0317e3de0,11:00,11:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
63e586a5-4614-4ed4-aa22-a393b035990c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Tuesday,4,e6788baa-48cc-4d95-b8be-682e34a9cf31,12:00,12:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
1849ffc7-1633-4565-b84b-e77dc21642ad,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Tuesday,5,56ecd3cd-e698-40b3-b93a-24c7b2a14007,13:00,13:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
5e97988e-f0ed-4b13-a3de-1f0c200242bc,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Tuesday,6,9af19c49-5bed-45c3-85e4-affb647a4dbe,14:00,14:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
74eaeb8a-a6ca-4f36-b71c-a79014b9bab2,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Wednesday,1,9af19c49-5bed-45c3-85e4-affb647a4dbe,9:00,9:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
d2d2ad44-f52b-4200-a85b-b3b664e5aade,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Wednesday,2,d5a46408-bcb7-4d35-beac-1fa84a273dd1,10:00,10:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
c9aaf01c-d105-4129-a69f-1078b5ba2adf,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Wednesday,3,2bdb2546-d29a-437e-98ce-1cd0317e3de0,11:00,11:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
7a4da288-fe84-435b-9cce-5261ba027279,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Wednesday,4,e6788baa-48cc-4d95-b8be-682e34a9cf31,12:00,12:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
ce3febca-340b-4a00-a802-6eb9049a7e8b,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Wednesday,5,56ecd3cd-e698-40b3-b93a-24c7b2a14007,13:00,13:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
c668e9c8-e75d-49d2-b0b8-dde9ada005c7,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Wednesday,6,9af19c49-5bed-45c3-85e4-affb647a4dbe,14:00,14:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
559fc3d7-8f37-4566-9a03-0d0eb2ec30e9,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Thursday,1,9af19c49-5bed-45c3-85e4-affb647a4dbe,9:00,9:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
d5ca3800-0e18-4d45-bb4a-65db7128a77f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Thursday,2,d5a46408-bcb7-4d35-beac-1fa84a273dd1,10:00,10:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
a416edc0-5acf-47ed-9348-832ede3a1051,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Thursday,3,2bdb2546-d29a-437e-98ce-1cd0317e3de0,11:00,11:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
063e29af-b043-4ada-958d-00b66c788806,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Thursday,4,e6788baa-48cc-4d95-b8be-682e34a9cf31,12:00,12:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
cc4890e9-c2ff-4110-81a7-dc80faac4c8e,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Thursday,5,56ecd3cd-e698-40b3-b93a-24c7b2a14007,13:00,13:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
c1f583df-a1e6-4d49-ba4a-80ede5b67d6a,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Thursday,6,9af19c49-5bed-45c3-85e4-affb647a4dbe,14:00,14:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
d88dbb9d-5387-4069-9eca-bb96a8b2a849,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Friday,1,9af19c49-5bed-45c3-85e4-affb647a4dbe,9:00,9:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
a42a16e8-738a-4409-b7f1-fced548004ef,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Friday,2,d5a46408-bcb7-4d35-beac-1fa84a273dd1,10:00,10:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
7246c02b-a853-4abf-b9c2-33fa9bec0850,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Friday,3,2bdb2546-d29a-437e-98ce-1cd0317e3de0,11:00,11:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
86ced7c2-f6d2-484a-a500-e694bbe716ed,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Friday,4,e6788baa-48cc-4d95-b8be-682e34a9cf31,12:00,12:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
020ab6ef-a066-4e2e-af40-1b45cea2e461,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Friday,5,56ecd3cd-e698-40b3-b93a-24c7b2a14007,13:00,13:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
c2cbffae-3563-43aa-aa39-ea8cc450fa3a,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,7,Friday,6,9af19c49-5bed-45c3-85e4-affb647a4dbe,14:00,14:50,Hall-MECH-107,2026-07-21T17:36:54.868Z
af7cb35c-5944-4d63-b8c3-8a294eda570f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Monday,1,e3563475-324b-4f49-8409-dc995e59ecfe,9:00,9:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
4f7e6ddc-b600-4dc5-a017-a2bb266b55d7,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Monday,2,7b564cd1-fa7e-46f0-9ef2-d591128cc7b6,10:00,10:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
f8f2fa2e-688b-4595-b5d4-6a2e092fb10f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Monday,3,2f5f18f4-e3ff-4f6f-b70c-ed5ef3f7b35e,11:00,11:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
55907a6c-85c1-4e35-9362-cebef249af41,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Monday,4,cf9c0dde-3381-4d24-9331-768a80f6500d,12:00,12:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
b1ddc5d0-7ccb-424a-9fe7-ac8743affb1e,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Monday,5,356da39b-9f58-438a-af74-f84b16b2a6e2,13:00,13:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
af41de01-354f-47cf-b13e-01289d96cf48,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Monday,6,e3563475-324b-4f49-8409-dc995e59ecfe,14:00,14:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
dda7b8fd-9173-4f48-b215-0c02039ae22f,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Tuesday,1,e3563475-324b-4f49-8409-dc995e59ecfe,9:00,9:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
ab99dcb7-56e3-4d28-8c7d-23fe74f90f20,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Tuesday,2,7b564cd1-fa7e-46f0-9ef2-d591128cc7b6,10:00,10:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
95840ade-8c4e-47ed-85fa-cce318602cc9,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Tuesday,3,2f5f18f4-e3ff-4f6f-b70c-ed5ef3f7b35e,11:00,11:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
f0d5852c-8cd6-4f7a-a739-dabb97e4a278,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Tuesday,4,cf9c0dde-3381-4d24-9331-768a80f6500d,12:00,12:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
9ec771ed-15ac-4a1e-98df-cd9725e16cf5,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Tuesday,5,356da39b-9f58-438a-af74-f84b16b2a6e2,13:00,13:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
25580f11-859d-4285-8606-4dd04eb51db0,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Tuesday,6,e3563475-324b-4f49-8409-dc995e59ecfe,14:00,14:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
8dbacf1c-06bb-4b9f-84e0-c502c94e3317,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Wednesday,1,e3563475-324b-4f49-8409-dc995e59ecfe,9:00,9:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
b70b042b-52f5-46d5-987f-f8be4b3a0f5b,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Wednesday,2,7b564cd1-fa7e-46f0-9ef2-d591128cc7b6,10:00,10:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
6149dd69-fe8f-4a63-97dc-54789290f396,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Wednesday,3,2f5f18f4-e3ff-4f6f-b70c-ed5ef3f7b35e,11:00,11:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
782ab773-6388-4e69-b618-28dfeeb960ac,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Wednesday,4,cf9c0dde-3381-4d24-9331-768a80f6500d,12:00,12:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
a3647b39-53d8-46fd-b2ee-dc008dc1f7ab,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Wednesday,5,356da39b-9f58-438a-af74-f84b16b2a6e2,13:00,13:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
19b558b1-24e2-43dd-8104-587c633238ba,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Wednesday,6,e3563475-324b-4f49-8409-dc995e59ecfe,14:00,14:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
6891cea1-41c2-414c-8025-dafbaa3f93d9,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Thursday,1,e3563475-324b-4f49-8409-dc995e59ecfe,9:00,9:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
55157b3e-3218-49e4-9b48-b969d459b8d9,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Thursday,2,7b564cd1-fa7e-46f0-9ef2-d591128cc7b6,10:00,10:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
ccf6b936-3619-4aa6-86a3-3d59571092d3,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Thursday,3,2f5f18f4-e3ff-4f6f-b70c-ed5ef3f7b35e,11:00,11:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
dc8a0fc8-f6a6-44f6-87b4-3015481229ae,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Thursday,4,cf9c0dde-3381-4d24-9331-768a80f6500d,12:00,12:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
9b1549ab-a2c1-41b9-b99b-1778567a651c,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Thursday,5,356da39b-9f58-438a-af74-f84b16b2a6e2,13:00,13:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
4442baf0-b675-4a8f-a9dc-8b3eb56895f1,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Thursday,6,e3563475-324b-4f49-8409-dc995e59ecfe,14:00,14:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
00c9571e-0fe4-483c-84d9-82d15973f6b4,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Friday,1,e3563475-324b-4f49-8409-dc995e59ecfe,9:00,9:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
5900bc1a-23f8-4adb-9581-bc12f04997fd,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Friday,2,7b564cd1-fa7e-46f0-9ef2-d591128cc7b6,10:00,10:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
eff9bddb-74a9-4a1a-aae2-2f551065ca97,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Friday,3,2f5f18f4-e3ff-4f6f-b70c-ed5ef3f7b35e,11:00,11:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
bd970919-3878-4a1e-aada-d90d456e54ca,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Friday,4,cf9c0dde-3381-4d24-9331-768a80f6500d,12:00,12:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
57c06f76-9091-45ca-b28e-43556b98cc49,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Friday,5,356da39b-9f58-438a-af74-f84b16b2a6e2,13:00,13:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
3796adfe-5518-48f9-b09f-56c2afa03442,0ec99bc0-5dea-409d-8c1a-3420280d4e09,MECH,8,Friday,6,e3563475-324b-4f49-8409-dc995e59ecfe,14:00,14:50,Hall-MECH-108,2026-07-21T17:36:54.868Z
b2162bd7-d826-4a85-90ab-0dbe8a5ae17f,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Monday,1,4074379e-35db-4d0c-8898-4f6752b6c7ca,9:00,9:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
16605be0-72f3-4e82-a3bb-d31c69622107,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Monday,2,11b914b6-15c6-43dd-a721-0ea7820bb113,10:00,10:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
c47bf50d-5fba-44aa-b870-6061261ab333,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Monday,3,11cefe6f-e4f9-4856-8a0d-e8df50cc46a0,11:00,11:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
fa11788b-9a87-40bf-a4c8-f5d781e0f8ff,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Monday,4,5fd72d2f-3bdd-4a6b-ae83-06b289bef3d7,12:00,12:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
a330435f-0ad7-4ddd-9862-d817e25535a2,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Monday,5,aab53fc1-53e3-4b6c-94a6-61adf57f2fb5,13:00,13:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
26cb628a-3ab4-4129-9487-d082d6b4be56,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Monday,6,4074379e-35db-4d0c-8898-4f6752b6c7ca,14:00,14:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
191930b1-7fb1-453e-a2e3-7c308c4c27b2,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Tuesday,1,4074379e-35db-4d0c-8898-4f6752b6c7ca,9:00,9:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
c2f823b5-099d-4e0f-9c8b-05d53a40689d,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Tuesday,2,11b914b6-15c6-43dd-a721-0ea7820bb113,10:00,10:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
9eb86cee-5dd6-46d8-9975-3191a005beb6,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Tuesday,3,11cefe6f-e4f9-4856-8a0d-e8df50cc46a0,11:00,11:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
94172646-93b4-4a82-90ce-be44f00951e5,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Tuesday,4,5fd72d2f-3bdd-4a6b-ae83-06b289bef3d7,12:00,12:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
a49ad83b-8d69-4316-b3f9-74e51d8abec0,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Tuesday,5,aab53fc1-53e3-4b6c-94a6-61adf57f2fb5,13:00,13:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
8cca4f1e-ff3a-4598-a927-636d6461e99d,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Tuesday,6,4074379e-35db-4d0c-8898-4f6752b6c7ca,14:00,14:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
185cf827-214a-4211-99b3-43e907dd01fc,5edb4c2d-a119-4bb2-b64a-8cac988bcee9,EEE,1,Wednesday,1,4074379e-35db-4d0c-8898-4f6752b6c7ca,9:00,9:50,Hall-EEE-101,2026-07-21T17:36:54.868Z
